date,lat[unit="degrees_north"],lon[unit="degrees_east"],dir[unit="degree"],mod[unit="m s-1"],mslp[unit="Pa"],prec[unit="kg m-2"],rh[unit="1"],temp[unit="K"]
2017-11-12T09:00:00Z,43.339286234347675,-5.858834520544583,291.3438415527344,0.9762499928474426,102843.265625,0.0,0.9325230121612549,283.9671936035156
2017-11-12T10:00:00Z,43.339286234347675,-5.858834520544583,275.3941955566406,2.7715070247650146,102820.046875,0.0,0.8106319904327393,286.7396240234375
2017-11-12T11:00:00Z,43.339286234347675,-5.858834520544583,275.2772216796875,5.526317119598389,102774.09375,0.0,0.752762496471405,288.1960754394531
2017-11-12T12:00:00Z,43.339286234347675,-5.858834520544583,278.9449157714844,6.025104522705078,102695.6171875,0.0,0.7273300886154175,288.8262023925781
2017-11-12T13:00:00Z,43.339286234347675,-5.858834520544583,283.5008239746094,6.492204666137695,102636.3515625,0.0,0.7080804109573364,289.1673889160156
2017-11-12T14:00:00Z,43.339286234347675,-5.858834520544583,282.753173828125,6.120877265930176,102580.2265625,0.0,0.7292242050170898,289.1759338378906
2017-11-12T15:00:00Z,43.339286234347675,-5.858834520544583,292.3467102050781,5.4833807945251465,102528.9140625,0.0,0.7982339262962341,288.2432556152344
2017-11-12T16:00:00Z,43.339286234347675,-5.858834520544583,297.1801452636719,4.897243976593018,102520.9140625,0.010000228881835938,0.8662331700325012,287.0784912109375
2017-11-12T17:00:00Z,43.339286234347675,-5.858834520544583,281.5623474121094,4.475311279296875,102534.71875,0.9399995803833008,0.903306245803833,286.47344970703125
2017-11-12T18:00:00Z,43.339286234347675,-5.858834520544583,279.0781555175781,4.862519264221191,102540.578125,0.6900005340576172,0.8911163806915283,286.3706970214844
2017-11-12T19:00:00Z,43.339286234347675,-5.858834520544583,281.9974060058594,4.190887451171875,102555.5234375,0.37999916076660156,0.8912761211395264,286.2783203125
2017-11-12T20:00:00Z,43.339286234347675,-5.858834520544583,286.9839172363281,3.997319221496582,102576.484375,0.1900005340576172,0.8999132513999939,286.29150390625
2017-11-12T21:00:00Z,43.339286234347675,-5.858834520544583,285.14361572265625,4.415566444396973,102588.2578125,0.35000038146972656,0.9163378477096558,286.2909851074219
2017-11-12T22:00:00Z,43.339286234347675,-5.858834520544583,291.7938232421875,4.272395133972168,102573.859375,0.25,0.9240840077400208,286.30712890625
2017-11-12T23:00:00Z,43.339286234347675,-5.858834520544583,299.5156555175781,4.552648544311523,102606.1796875,1.989999771118164,0.9642074108123779,286.2022399902344
2017-11-13T00:00:00Z,43.339286234347675,-5.858834520544583,296.080078125,2.8516337871551514,102602.7734375,0.1700000762939453,0.9896511435508728,286.24444580078125
